10400;Keakoon Chief Sign;1;100;NULL;Itm_SysSysQueNpcld.bmp;Quest Item: Stamp of the Keakoon chief.
10399;Key to the Prison;1;100;NULL;itm_SysSysKeyGate1.bmp;Quest Item: The key to the Prison.
10398;Piece of Prison Key 3;1;100;NULL;Itm_SysSysQueSprinp.bmp;Quest Item: Piece of a Prison Key.
10397;Piece of Prison Key 2;1;100;NULL;Itm_SysSysQueSprinp.bmp;Quest Item: Piece of a Prison Key.
10396;Piece of Prison Key 1;1;100;NULL;Itm_SysSysQueSprinp.bmp;Quest Item: Piece of a Prison Key.
10395;Mine Entrance Card;1;100;NULL;itm_GenMatEleEarth.bmp;Quest Item: Card that allows access into the Dekane Mines.
10394;Rankashu Letter;1;100;NULL;itm_SysSysQueLekari.bmp;Quest Item: Letter from Rankashu to Cell.
10355;Hair of Serus Uriel;1;100;NULL;itm_GenGemSerusUriel.bmp;Hair of Serus Uriel
10352;Hair of Wormveduque;1;100;NULL;itm_GenGemWormveduque.bmp;Hair of Wormveduque
10353;Isruel Letter;1;100;NULL;itm_SysSysQueLekari.bmp;Quest Item: Letter from Isruel to Rosy.
10354;Rosy Paper;1;100;NULL;itm_SysSysQueLekari.bmp;Quest Item: Report on the conditions of dungeon by Rosy.
10351;Dungeon Golden Wing;1;100;NULL;itm_GenGemGoldWi.bmp;Quest item that drops from Mutant Bang.
10350;Dungeon Star Stone;1;100;NULL;itm_GenGemStarst.bmp;Quest item that drops from Mutant Nyang Nyang.
10349;Dungeon Tarin Root;1;100;NULL;itm_GenGemTarinr.bmp;Quest item that drops from Mutant Fefern.
10348;Mars Dungeon Key;1;100;NULL;itm_SysSysKeyGate1.bmp;0
10269;Gold Key;1;100;NULL;itm_SysSysKeyGold.bmp;0
10268;Silver Key;1;100;NULL;itm_SysSysKeySilver.bmp;0
6395;Z Card;1;100;NULL;itm_EveAlphaCard26.bmp;0
10267;Copper Key;1;100;NULL;itm_SysSysKeyCopper.bmp;0
6394;Y Card;1;100;NULL;itm_EveAlphaCard25.bmp;0
6393;X Card;1;100;NULL;itm_EveAlphaCard24.bmp;0
6392;W Card;1;100;NULL;itm_EveAlphaCard23.bmp;0
6391;V Card;1;100;NULL;itm_EveAlphaCard22.bmp;0
6389;T Card;1;100;NULL;itm_EveAlphaCard20.bmp;0
6390;U Card;1;100;NULL;itm_EveAlphaCard21.bmp;0
6388;S Card;1;100;NULL;itm_EveAlphaCard19.bmp;0
6387;R Card;1;100;NULL;itm_EveAlphaCard18.bmp;0
6386;Q Card;1;100;NULL;itm_EveAlphaCard17.bmp;0
6385;P Card;1;100;NULL;itm_EveAlphaCard16.bmp;0
6383;N Card;1;100;NULL;itm_EveAlphaCard14.bmp;0
6384;O Card;1;100;NULL;itm_EveAlphaCard15.bmp;0
6382;M Card;1;100;NULL;itm_EveAlphaCard13.bmp;0
6381;L Card;1;100;NULL;itm_EveAlphaCard12.bmp;0
6380;K Card;1;100;NULL;itm_EveAlphaCard11.bmp;0
6378;I Card;1;100;NULL;itm_EveAlphaCard09.bmp;0
6379;J Card;1;100;NULL;itm_EveAlphaCard10.bmp;0
6377;H Card;1;100;NULL;itm_EveAlphaCard08.bmp;0
6376;G Card;1;100;NULL;itm_EveAlphaCard07.bmp;0
6375;F Card;1;100;NULL;itm_EveAlphaCard06.bmp;0
6373;D Card;1;100;NULL;itm_EveAlphaCard04.bmp;0
6374;E Card;1;100;NULL;itm_EveAlphaCard05.bmp;0
6372;C Card;1;100;NULL;itm_EveAlphaCard03.bmp;0
6371;B Card;1;100;NULL;itm_EveAlphaCard02.bmp;0
6370;A Card;1;100;NULL;itm_EveAlphaCard01.bmp;0
6368;19th Card;1;100;NULL;itm_EveCard19.bmp;0
6369;20th Card;1;100;NULL;itm_EveCard20.bmp;0
6367;18th Card;1;100;NULL;itm_EveCard18.bmp;0
6366;17th Card;1;100;NULL;itm_EveCard17.bmp;0
6365;16th Card;1;100;NULL;itm_EveCard16.bmp;0
6363;14th Card;1;100;NULL;itm_EveCard14.bmp;0
6364;15th Card;1;100;NULL;itm_EveCard15.bmp;0
6362;13th Card;1;100;NULL;itm_EveCard13.bmp;0
6361;12th Card;1;100;NULL;itm_EveCard12.bmp;0
6360;11th Card;1;100;NULL;itm_EveCard11.bmp;0
6359;10th Card;1;100;NULL;itm_EveCard10.bmp;0
6357;8th Card;1;100;NULL;itm_EveCard08.bmp;0
6358;9th Card;1;100;NULL;itm_EveCard09.bmp;0
6356;7th Card;1;100;NULL;itm_EveCard07.bmp;0
6355;6th Card;1;100;NULL;itm_EveCard06.bmp;0
6354;5th Card;1;100;NULL;itm_EveCard05.bmp;0
6352;3rd Card;1;100;NULL;itm_EveCard03.bmp;0
6353;4th Card;1;100;NULL;itm_EveCard04.bmp;0
6351;2nd Card;1;100;NULL;itm_EveCard02.bmp;0
6350;1st Card;1;100;NULL;itm_EveCard01.bmp;0
5815;Dragon Stick;1;100;NULL;Itm_RidRidStiDragon.bmp;Flying broom stick shaped like a dragon
5803;Sword Board;1;100;NULL;itm_SysEveFlysword.bmp;Flying board shaped like a sword
5802;Lawolf Sled;1;100;NULL;itm_SysEveSled.bmp;0
5801;Instant Lawolf Sled;1;100;NULL;itm_SysEveSled.bmp;0
6316;Cup of Lsis;1;100;NULL;Itm_EveIsiscu.bmp;0
6315;Hover Board;1;100;NULL;itm_RidRidBoaHover.bmp;0
6237;Red Socks;1;100;NULL;itm_SysEveRedsocks.bmp;Red socks that Santa lost
6314;OST;1;100;NULL;Itm_Eve0504F.bmp;0
6313;Movie Ticket;1;100;NULL;Itm_Eve0504F.bmp;0
6311;Pink Balloon;1;100;NULL;Itm_Eve0504F.bmp;0
6312;Gift Ticket;1;100;NULL;Itm_Eve0504F.bmp;0
6310;Usbfanlight;1;100;NULL;Itm_Eve0504F.bmp;0
6309;Airship;1;100;NULL;Itm_Eve0504F.bmp;0
6307;Notebook;1;100;NULL;Itm_Eve0504F.bmp;0
6308;Camera;1;100;NULL;Itm_Eve0504F.bmp;0
6306;Honor;1;100;NULL;itm_Eve0401A04Honor.bmp;0
6305;Peace;1;100;NULL;itm_Eve0401A03Peace.bmp;0
6304;Will;1;100;NULL;itm_Eve0401A02Will.bmp;0
6303;Heart;1;100;NULL;itm_Eve0401A01Heart.bmp;0
6301;Event Coupon;1;100;NULL;itm_Eve0401FCoupon.bmp;0
6302;Taeguk;1;100;NULL;itm_Eve0401MTaeguk.bmp;0
18163;Normal Box by PiPi;1;100;NULL;Itm_EveBalYGbox.bmp;What\s in the box?!!
18162;Special Box by ChiChi;1;100;NULL;Itm_EveBalRGbox.bmp;What\s in the box?!!
18161;Luxury Box by Nina;1;100;NULL;Itm_EveBalBGbox.bmp;What\s in the box?!!
18160;Dryness Rootioe;1;100;NULL;Itm_GenGemRootio.bmp;People in Madrigal are using this for making timber when they build houses;
18159;Liquid Eronsimit;1;100;NULL;Itm_GenGemEronsi.bmp;People in Madrigal are using this for making adhesive when they build houses;
18158;Broken Tombmarble;1;100;NULL;itm_GenGemTombMa.bmp;People in Madrigal are using this for making brick when they build houses;
26115;Scroll of Combat 50;1;100;NULL;Itm_SysSysScrDefense50.bmp;Decrease the final damage by 50% when PvP-ing.;
26114;Scroll of Combat 20;1;100;NULL;Itm_SysSysScrBxGuild.bmp;Itm_SysSysScrDefense20.bmp;Decrease damage by 20% when PvP-ing
26113;Guild Siege Box;1;100;NULL;Itm_SysSysScrBxLuck.bmp;Enjoy It!;
26112;A Premium Box;1;100;NULL;Itm_SysSysGenRicSou.bmp;Special Korean Ddukguk Losha made for Chinese New Year which is the biggest holiday in Madrigal;Hundreds of free gift are waiting for you!
18124;Rice cake Soup;1;100;NULL;Itm_EveBalLucBag.bmp;Rumor says that there are special presents in the lucky bag which was made by Gerglin;
18125;A Lucky Bag;1;100;NULL;itm_SysEveRedsocks.bmp;Stolen gift socks;
18117;Yellow Giftbox;1;100;NULL;Itm_EveBalYGbox.bmp;Yellow Giftbox from Santa Atto;
18120;Yellow Giftbox;1;100;NULL;Itm_EveBalRGbox.bmp;Red Giftbox from Santa Aramy;
18119;Red Giftbox;1;100;NULL;Itm_EveBalBGbox.bmp;Blue Giftbox from Santa Buruto;
18118;Blue Giftbox;1;100;NULL;0;0;
18101;Beaujolai of Darkon;1;100;NULL;Itm_SysSysdacon.bmp;
18100;Beaujolai of Saintmorning;1;100;NULL;Itm_SysSysSaint.bmp;Beaujolai purple wine;
18099;Beaujolai of Flaris;1;100;NULL;Itm_SysSysplaliss.bmp;Beaujolai red wine;Beaujolai white wine
18098;Grape of Darkon;1;100;NULL;Itm_SysSysgreen.bmp;Quest Item: Grapes for making a powerful, and rare wine.
18097;Grape of Saintmorning;1;100;NULL;Itm_SysSyspurple.bmp;Quest Item: Grapes for making a powerful, and rare wine.
18096;Grape of Flaris;1;100;NULL;Itm_SysSysred.bmp;Quest Item: Grapes for making a powerful, and rare wine.
26524;Scroll of Pet Revival (B Class1;1;100;NULL;Item_SysSysQuePetResurrection02_B.bmp;Revives a dead B Class Pet.
26523;Scroll of Pet Revival (A Class1;1;100;NULL;Item_SysSysQuePetResurrection02_A.bmp;Revives a dead A Class pet.
26522;Scroll of Pet Revival (S Class1;1;100;NULL;Item_SysSysQuePetResurrection02_S.bmp;Revives a dead S Class pet.
26521;Scroll of Pet Revival Piece (B Class1;1;100;NULL;Item_SysSysQuePetResurrection01_B.bmp;Gather 5 pieces and the Pet Tamer will give you a Scroll of Pet Revival (B Class).
26520;Scroll of Pet Revival Piece (A Class1;1;100;NULL;Item_SysSysQuePetResurrection01_A.bmp;Gather 5 pieces and the Pet Tamer will give you a Scroll of Pet Revival (A Class).
26519;Scroll of Pet Revival Piece (S Class1;1;100;NULL;Item_SysSysQuePetResurrection01_S.bmp;Gather 5 pieces and the Pet Tamer will give you a Scroll of Pet Revival (S Class).
18185;Pattern of Ivillis Guardian;1;100;NULL;Itm_GenGemLuches.bmp;Quest Item: A special pattern protected by the Ivillis Guardian.
18184;Rubbed Copy of the Ivillis Revelation;1;100;NULL;Itm_SysSysQueMonBK3.bmp;Quest Item: A rubbed copy of the Ivillis Revelation, depicting the end of the world.
18183;War Scar;1;100;NULL;Itm_SysSysQueFRecop.bmp;Quest Item: A piece of the land bearing a scar from the Clockwork War.
18182;War Remenant;1;100;NULL;Itm_SysSysQueBlkMar.bmp;Quest Item: Remnant of the Clockwork War.
18181;Piece of Key;1;100;NULL;itm_SysSysKeyGold.bmp;Quest Item: Piece of a key.
18180;Perfume of Lillip;1;100;NULL;Itm_SysSysQuePerLyl.bmp;A rare perfume handed down through Lillip\s family.
18179;Feather of Magic Power;1;100;NULL;Itm_SysSysQueFirefe.bmp;A magic tool made by Lillip from a Luia feather. It can double magic power.
18178;Trace of Offerep;1;100;NULL;Itm_SysSysQueTrcOpe.bmp;A geml which was created by the mental power of Offerep.
18177;Magic Underwear of Power;1;100;NULL;Itm_SysSysQueStrUnd.bmp;Makes magic more powerful!
18176;Teardrop of Aenn;1;100;NULL;Itm_SysSysQueDewEie.bmp;A tear that Aen shed as he watched his friends go off into battle.
18175;Seal of Aenn;1;100;NULL;Itm_SysSysQueMarEie.bmp;Symbol of Erranapogar family. Aenn takes care of it, as the last of his family.
18174;Skill Poster (Master1;1;100;NULL;Itm_SysSysQuePosSki.bmp;A rare Skill Poster that allows the user to use Shadow Avatar, the legendary Billposter technique.
18173;Hall Document;1;100;NULL;Itm_SysSysQueDocGym.bmp;The document of the hall where Roentel, the Billposter hero, learned his millitary arts.
18172;Tear of Darkness;1;100;NULL;Itm_SysSysQueDarkTe.bmp;A tear that the Black Magician shed for the Heroes that died in the war.
18171;Earring of Heren;1;100;NULL;Itm_SysSysQueHerEar.bmp;The magic earring of Heren the Blade hero. It increases attack speed.
18170;Soul Stone;1;100;NULL;Itm_SysSysQueSoulSt.bmp;The magic stone that protects the Altar of Hero. It contains some of the Heroes of the Past within it.
18169;Golden Helmet of Billaon;1;100;NULL;Itm_mKin05Cap.bmp;A beautiful golden helmet that the Knight Hero used during the war.
18168;Clue of Golden Helmet;1;100;NULL;itm_SysSysQueBookPi.bmp;Do not forget that the Golden Helmet was hidden behind the Quest Office.
18167;Doridori Sushi;1;100;NULL;itm_GenFooInsKimbap.bmp;Delicious sushi made from Doridoma Keratin and Mushpang Secretion.
18166;Mushpang Secretion;1;100;NULL;itm_GenGemForfor.bmp;Quest item that drops from Mushpang.
18165;Doridoma Keratin;1;100;NULL;itm_GenGemPeakyR.bmp;Quest item that drops from Doridoma.
18164;Yorrn;1;100;NULL;Itm_PetDog1.bmp;Quest Item: Losha loves this puppy more than anything in the world.
18157;Emerald Mantis Egg;1;100;NULL;Itm_SysSysQueEmerSp.bmp;Quest Item: Rare egg that comes from an Emerald Mantis only once a year.
18148;Necklace of Lord Bang;1;100;NULL;Itm_SysSysQueNeckLB.bmp;Quest Item: The necklace of the leader of the Red Bang Troupe.
18147;Symbol of Red Bang Troupe;1;100;NULL;Itm_SysSysQueRBSymb.bmp;Quest Item: The symbol of the Red Bang Thief.
18146;Entanale Sword;1;100;NULL;itm_WeaSwoRunaic.bmp;Quest Item: A special sword created by the founder of the Luda family, Entanalle Boineo.
18145;Entanale Sword;1;100;NULL;itm_WeaSwoRunaic.bmp;
18141;Heart of Arvan;1;100;NULL;Itm_SysSysQueHrtArv.bmp;Quest Item: Heart of the Mushmoot Arvan.
18140;Boggy Map;1;100;NULL;Itm_SysSysQueMpDre3.bmp;Quest Item: Map of the place where Paralyzing Fear is hidden
18139;3rd Book of Dread;1;100;NULL;Itm_SysSysQueBkDre3.bmp;Quest Item: A first edition of the book Paralyzing Fear.
18138;Heart of Dasied;1;100;NULL;Itm_SysSysQueHrtDas.bmp;Quest Item: Heart of Krrr Dacid.
18137;Temple Map;1;100;NULL;Itm_SysSysQueMpDre2.bmp;Quest Item: Map of the place where Cold Fear is hidden.
18136;2nd Book of Dread;1;100;NULL;Itm_SysSysQueBkDre2.bmp;Quest Item: A first edition of the book Cold Fear.
18135;Heart of Thyred;1;100;NULL;Itm_SysSysQueHrtThy.bmp;Quest Item: Heart of the Big Syred.
18134;Fortress Map;1;100;NULL;Itm_SysSysQueMpDre1.bmp;Quest Item: Map of the place where Horrible Fear is hidden.
18133;1st Book of Dread;1;100;NULL;Itm_SysSysQueBkDre1.bmp;Quest Item: A first edition of the book Horrible Fear.
18150;Disappearence Evidence;1;100;NULL;Itm_SysSysQueMisPrf.bmp;Quest Item: Evidence of the dissapperance of the little girls from Saint City.
18149;Mia Report;1;100;NULL;Itm_SysSysQueMiaRep.bmp;Quest Item: Report on Mia. It should help in finding something that the lost girls had in common.
18123;Disappearance Investigation;1;100;NULL;Itm_SysSysQueDisTru.bmp;Quest Item: Written conclusing about the truth behind the disappearance of the little girls from Saint City.
18122;Jinyoung Doll;1;100;NULL;Itm_SysSysQueJindol.bmp;Quest Item: And old and dirty doll that once belonged to Jinyoung, daughter of Junghwa.
18121;Book of Secret Disappearances;1;100;NULL;Itm_SysSysQueDisSec.bmp;Quest Item: Report on the girls who have disappeared from Saint City.
18116;Black Heroca;1;100;NULL;Itm_SysSysQueBlkHer.bmp;Quest Item: Rare grass that grows only in Rhsis Garden.
18115;Black Curse Book;1;100;NULL;Itm_SysSysQueBlkSpl.bmp;Quest Item: The book used to curse certain objects.
18114;Black Tombmarble;1;100;NULL;Itm_SysSysQueBlkMar.bmp;Quest Item: A rare piece of Black Tombmarble.
18113;Pieces of Wagsaac DNA;1;100;NULL;Itm_SysSysQueDnaWag.bmp;Quest Item: Wagsaac DNA, the lab will use it in their Exp.eriments.
18112;Pieces of Wagsaac Bone;1;100;NULL;Itm_SysSysQueBonWag.bmp;Quest Item: Piece of bone that is vital to the research of the lab.
18111;Portrait of Radion;1;100;NULL;Itm_SysSysQueRadpor.bmp;Quest Item: A rare painting of Radion. It is such an old painting.
18110;2nd Portrait Clue;1;100;NULL;Itm_SysSysQueClueP2.bmp;Quest Item: A scary potrait. Who would paint something like that?
18109;1st Portrait Clue;1;100;NULL;Itm_SysSysQueClueP1.bmp;Quest Item: A scary potrait. Who would paint something like that?
18108;Lesson 3;1;100;NULL;Itm_SysSysQueLes3Ma.bmp;Health
18107;Lesson 2;1;100;NULL;Itm_SysSysQueLes2Ma.bmp;Common Knowledge and Sense
18106;Lesson 1;1;100;NULL;Itm_SysSysQueLes1Ma.bmp;Manner and Attitude
18105;Script;1;100;NULL;Itm_SysSysQuePepScr.bmp;Quest Item: The newest play from the Pepoview Troupe. The Sky of Madrigal.
18104;Meteoritill;1;100;NULL;Itm_SysSysQueMeteor.bmp;Quest Item: A material best used for making weapons and armor.
18103;Luda Safe;1;100;NULL;Itm_SysSysQueLudSaf.bmp;Quest Item: Luda is saving money in this safe to get his girlfriend a gift.
18102;Red Bang Head;1;100;NULL;Itm_SysSysQueHeadRB.bmp;Quest Item: Head of the Red Bang thief.
10393;History Book of Heroes;1;100;NULL;Itm_SysSysQueBkHero.bmp;Quest Item: A complete history of the Heroes written by Radion.
10392;Letter of Hynan;1;100;NULL;Itm_SysSysQueLtHyna.bmp;Quest Item: Hynan wrote this letter to his parents after they died.
10391;Stamped Scroll;1;100;NULL;Itm_SysSysQueScrStm.bmp;Quest Item: A scroll with the stamp of a hero. Needed for the test in the Altar of Hero.
10390;Ren Rings;1;100;NULL;Itm_SysSysQueRenRin.bmp;Quest Item: Ren stole these rings from the Jester Kerenen.
10389;Nomination of Master;1;100;NULL;Itm_SysSysQueMasNom.bmp;Quest Item: Recommendation from a Master to continue to your 2nd Job.
10388;Label of Technique;1;100;NULL;Itm_SysSysQueNtskil.bmp;Quest Item: Book about the techniques of your 1st Job.
10387;Book of Technique;1;100;NULL;Itm_SysSysQueBkskil.bmp;Quest Item: Book about the techniques of your 1st Job.
10254;Venel Heart;1;100;NULL;Itm_SysSysQueVenHea.bmp;Quest Item: A Heart that contains the essence of the Heroes of the Past.
10253;Authentication of Hero;1;100;NULL;Itm_SysSysQueHeroAu.bmp;Quest Item: Mark that proves you are closer to becoming like the Heroes of the Past.
10252;Sign of Losha;1;100;NULL;Itm_SysSysQueLoSign.bmp;Quest Item: Proves you met Losha
10251;Sign of Burlox;1;100;NULL;Itm_SysSysQueBulSig.bmp;Quest Item: Proves you met Burlox.
10250;Sign of Ollien;1;100;NULL;Itm_SysSysQueOliSig.bmp;Quest Item: Proves you met Ollien.
10249;Mark of Hero;1;100;NULL;Itm_SysSysQueHeroMa.bmp;Quest Item: Mark that proves that you are qualifed to follow in the Heroes\ footsteps.
10248;Charm of Charms;1;100;NULL;Itm_SysSysQueChaCha.bmp;Quest Item: Magic charm for attracting and weakening targets.
10247;Ribbon of Luellui;1;100;NULL;Itm_SysSysQueLuelRi.bmp;Quest Item: A piece of Luelli\s ribbon collection.
10246;Staff of Venken;1;100;NULL;Itm_SysSysQueVenSta.bmp;Quest Item: A stick tempered by lighning strikes.
10245;Soulstone of Hero;1;100;NULL;Itm_SysSysQueHSoul01.bmp;Quest Item: Gem with a piece of a Heroe\s soul in it.
10244;History of Hero 6;1;100;NULL;Itm_SysSysQueHLife06.bmp;A life history of the hero Elementor Lylip
10243;History of Hero 5;1;100;NULL;Itm_SysSysQueHLife05.bmp;A life history of the hero Psykeeper Eiene
10242;History of Hero 4;1;100;NULL;Itm_SysSysQueHLife04.bmp;A life history of the hero Ringmaster Eiene
10241;History of Hero 3;1;100;NULL;Itm_SysSysQueHLife03.bmp;A life history of the hero Billposter Roentel
10240;History of Hero 2;1;100;NULL;Itm_SysSysQueHLife02.bmp;A life history of the hero Blade Heren
10239;History of Hero 1;1;100;NULL;Itm_SysSysQueHLife01.bmp;A life history of the hero Knight Billeien
10238;Trace of Hero 6;1;100;NULL;Itm_SysSysQueHTrace06.bmp;Elementor
10237;Trace of Hero 5;1;100;NULL;Itm_SysSysQueHTrace05.bmp;Psykeeper
10236;Trace of Hero 4;1;100;NULL;Itm_SysSysQueHTrace04.bmp;Ringmaster
10235;Trace of Hero 3;1;100;NULL;Itm_SysSysQueHTrace03.bmp;Billposter
10234;Trace of Hero 2;1;100;NULL;Itm_SysSysQueHTrace02.bmp;Blade
10233;Trace of Hero 1;1;100;NULL;Itm_SysSysQueHTrace01.bmp;Knight
10232;Book of Hero 6;1;100;NULL;Itm_SysSysQueHLife06.bmp;A instructional book for future Elementors
10231;Book of Hero 5;1;100;NULL;Itm_SysSysQueHLife05.bmp;A instructional book for future Psykeepers
10230;Book of Hero 4;1;100;NULL;Itm_SysSysQueHLife04.bmp;A instructional book for future Ringmasters
10229;Book of Hero 3;1;100;NULL;Itm_SysSysQueHLife03.bmp;A instructional book for future Billposters
10228;Book of Hero 2;1;100;NULL;Itm_SysSysQueHLife02.bmp;A instructional book for future Blades
10227;Book of Hero 1;1;100;NULL;Itm_SysSysQueHLife01.bmp;A instructional book for future Knights
18156;Scroll of Gothante;1;100;NULL;Itm_SysSysQueScrGot.bmp;Quest Item: Scroll with important information for Matinyc.
18155;Book of Laola;1;100;NULL;Itm_SysSysQueBkLaol.bmp;Quest Item: A book that seems to be useful to Gothante.
18153;Mysterious Red Gem;1;100;NULL;Itm_SysSysQueRedGem.bmp;Quest Item: Black gem found in the center of the Field of Bubble.
18154;Mysterious Black Gem;1;100;NULL;Itm_SysSysQueBlkGem.bmp;Quest Item: Black gem found in the center of the Hill of Shade.
18152;Ancient Book;1;100;NULL;Itm_SysSysQueAncBoo.bmp;Quest Item: An ancient book written in an ancient language.
18151;Data Examined by Hakal;1;100;NULL;Itm_SysSysQueExmDat.bmp;Quest Item: A collection of Data that Hakal has studied.
18144;Book of Troubled History;1;100;NULL;Itm_SysSysQueTroHis.bmp;Quest Item: Ancient document entailing life in the past.
18143;Piece of Unknown Cloth;1;100;NULL;Itm_SysSysQueUnkClo.bmp;Quest Item: A piece of cloth with the same pattern as the one in the Hill of Shade.
18142;Unknown Mark;1;100;NULL;Itm_SysSysQueUnkMar.bmp;Quest Item: Cloth with a weird pattern on it. Found in the Field of Bubble.
18132;Piece of Strange Cloth;1;100;NULL;Itm_SysSysQueStrClo.bmp;Quest Item: A piece of cloth with the same pattern as the one in the Field of Bubble.
18131;Recommendation of Gothante;1;100;NULL;Itm_SysSysQueRecGot.bmp;Quest Item: A recommendation from Gothante.
18130;Proof of Continent Division;1;100;NULL;Itm_SysSysQuePrfCon.bmp;Quest Item: Proof that proves the continents of Madrigal seperated at one time.
18129;Stone Piece of Darkon;1;100;NULL;Itm_SysSysQueDarSto.bmp;Quest Item: A rear stone found rarely in Flaris.
18128;Stone Piece of Saintmorning;1;100;NULL;Itm_SysSysQueSaiSto.bmp;Quest Item: A rear stone found rarely in Flaris.
18127;Stone Piece of Flaris;1;100;NULL;Itm_SysSysQueFlaSto.bmp;Quest Item: A rear stone found rarely in Flaris.
18126;Scholarship Application;1;100;NULL;Itm_SysSysQueReqFor.bmp;Quest Item: Martinyc\s application for a scholarship.
6236;Tough Bomb Timer;1;100;NULL;Itm_SysSysQueBombTi.bmp;Quest item that drops from Carrierbomb
6235;Clean Mongtear;1;100;NULL;Itm_SysSysQueMongte.bmp;Quest item that drops from Greemong.
6234;Hellish Sycale;1;100;NULL;Itm_SysSysQueSycale.bmp;Quest item that drops from Syliaca.
6233;Giga Ampere;1;100;NULL;Itm_SysSysQueAmpere.bmp;Quest item that drops from Volt
6232;Core Guardieye;1;100;NULL;Itm_SysSysQueGuardi.bmp;Quest item that drops from Elderguard.
6231;Clean Droil;1;100;NULL;Itm_SysSysQueDroil.bmp;Quest item that drops from Driller.
6230;Good Knightler;1;100;NULL;Itm_SysSysQueKnight.bmp;Quest item that drops from Steel Knight.
6229;Combat Ranglass;1;100;NULL;Itm_SysSysQueRangla.bmp;Quest item that drops from Trangforma.
6228;Red Cardrin;1;100;NULL;Itm_SysSysQueCardri.bmp;Quest item that drops from Red Mantis
6227;Super Furious Match;1;100;NULL;Itm_SysSysQueFuriou.bmp;Quest Item: Set of matches that burns brightly at all times.
6226;Flaris Citizen Recommendation;1;100;NULL;Itm_SysSysQueFRecop.bmp;Flaris Citizen Recommendation
6225;Flaris Pumpkin Head;1;100;NULL;Itm_SysSysQueFPumpK.bmp;Quest item that drops from the Mr. Pumpkin in Flaris.
6224;Sworn Mia Doll;1;100;NULL;Itm_SysSysQueMiadol.bmp;Quest item that drops from Mia
6223;Corrupted Flybat Claw;1;100;NULL;Itm_SysSysQueBatpol.bmp;Quest item that drops from Flybat
6222;Confidential Map;1;100;NULL;Itm_SysSysQueClockm.bmp;Confidential Map
6221;Bone of Heaven;1;100;NULL;Itm_SysSysQueHeabon.bmp;Bone of Heaven
6220;Reco Paper;1;100;NULL;Itm_SysSysQueRecopa.bmp;Reco Paper
6219;Troupe Badge;1;100;NULL;Itm_SysSysQueTroupe.bmp;Troupe Badge
6218;Crest of Maal;1;100;NULL;Itm_SysSysQueCrestm.bmp;Crest of Maal
6217;Fire Feather;1;100;NULL;Itm_SysSysQueFirefe.bmp;Fire Feather
6216;Holy Branch;1;100;NULL;Itm_SysSysQueHolybr.bmp;Holy Branch
6215;Silver Candle Stick;1;100;NULL;Itm_SysSysQueSilver.bmp;Silver Candle Stick
6214;Ring of Promise;1;100;NULL;Itm_SysSysQuePromis.bmp;Ring of Promise
6213;Letter of Pardon;1;100;NULL;Itm_SysSysQuePardon.bmp;Letter of Pardon
6212;Pendant of Faith;1;100;NULL;Itm_SysSysQueFaithp.bmp;Quest Item: Pendant given to the minister of the Flarine Rhysis religion.
6211;Medal;1;100;NULL;Itm_SysSysQueMedala.bmp;Quest Item: A medal given by Prince Parcy.
6210;Nerbal Sword;1;100;NULL;Itm_SysSysQueNerbal.bmp;Quest Item: A strange sword. Its presence here proves that Nerbal was once invaded.
6209;Envelope of Dunkan;1;100;NULL;Itm_SysSysQueSealed.bmp;Quest Item: Envelope containing Dunkan\s research of the invasion of Nerbal.
6207;Big Blue Honey;1;100;NULL;Itm_SysSysQueBigblu.bmp;Quest Item: A larger Blue Honey.
6206;Testimony;1;100;NULL;Itm_SysSysQueTestim.bmp;Quest Item: Proof that the Watch Spring was constructed artificially, like so much of Madrigal.
6204;Big Snake Skull;1;100;NULL;Itm_SysSysQueSnakeb.bmp;Quest Item: A Big Snake\s skull.
6205;Shattered Spring Piece;1;100;NULL;Itm_SysSysQueSprinp.bmp;Quest Item: A shattered piece of spring found in the remnants of Watch Spring.
6203;Teeth of Dungeon Rat;1;100;NULL;Itm_SysSysQueRattoo.bmp;Quest item that drops from Dungeon Rat
6202;Shining Star Stone;1;100;NULL;Itm_SysSysQueShinst.bmp;Quest Item: Rare Star Stone.
6208;Sun Paper;1;100;NULL;Itm_SysSysQueMoonpa.bmp;Quest Item: Paper written about the Solar Eclipse, during the period of the Three States.
6201;Astro-Paper;1;100;NULL;Itm_SysSysQueAstrop.bmp;Quest Item: 
6200;WhiteTarin Root;1;100;NULL;Itm_SysSysQueTarinr.bmp;Quest Item: Root which Valin asked for.
6072;Office Document;1;100;NULL;itm_SysSysQueOffice.bmp;Quest item that drops from Mia.
6071;Unknown Cerificate;1;100;NULL;itm_SysSysQueUnkID.bmp;Quest Item: A mysterious and unpleasant certificate.
6070;Unknown Letter;1;100;NULL;itm_SysSysQueUnkLet.bmp;Quest Item: A mysterious and unpleasant letter.
6069;Nyanyang;1;100;NULL;itm_SysSysQueNyaNya.bmp;Giant Nyang Nyang\s favorite food. Can be found wherever Giant Nyang Nyang is.
6068;Knight Mineral;1;100;NULL;Itm_SysSysQueKniMin.bmp;Quest item that drops from the Small Steel Knight.
6067;Steam Tears;1;100;NULL;Itm_SysSysQueSteamT.bmp;Quest Item: Trophy of the Steamwalker.
6066;Steam Woodlock;1;100;NULL;Itm_SysSysQueSteamW.bmp;Quest item that drops from Small Steamwalker.
